Watchlist 'Russell 2000'

Russell 2000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
RYI,RYERSON HOLDING CORP COM,RYERSON HOLDINGS CORP.,"1,139 M",Materials,Metals & Mining,Steel
RYTM,RHYTHM PHARMACEUTICALS INC COM,RHYTHM PHARMACEUTICALS INC,189 M,Health Care,Biotechnology,Biotechnology
SAFE,SAFEHOLD INC COM USD0.01,SAFEHOLD INC,"2,816 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
SAFM,SANDERSON FARM INC COM,"SANDERSON FARMS, INC.","4,492 M",Consumer Staples,Food Products,Packaged Foods & Meats
SAFT,SAFETY INSURANCE GROUP INC COM,"SAFETY INSURANCE GROUP, INC.","1,364 M",Financials,Insurance,Property & Casualty Insurance
SAH,SONIC AUTOMOTIVE INC COM CL A,"SONIC AUTOMOTIVE, INC.","1,747 M",Consumer Discretionary,Specialty Retail,Automotive Retail
SAIA,SAIA INC COM,"SAIA, INC.","5,479 M",Industrials,Road & Rail,Trucking
SAIL,SAILPOINT TECH HLDGS INC COM,SAILPOINT TECHNOLOGIES HOLDINGS INC,"6,068 M",Information Technology,Software,Systems Software
SAL,SALISBURY BANCORP INC COM,"SALISBURY BANCORP, INC.",153 M,Financials,Banks,Regional Banks
SAMG,SILVERCREST ASSET MGMT GRP INC COM CL A,SILVERCREST ASSET MANAGEMENT GROUP INC,208 M,Financials,Capital Markets,Asset Management & Custody Banks
SANM,SANMINA CORP COM,SANMINA CORP,"2,656 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
SASR,SANDY SPRING BANCORP INC COM,"SANDY SPRING BANCORP, INC.","1,907 M",Financials,Banks,Regional Banks
SAVA,CASSAVA SCIENCES INC COM,CASSAVA SCIENCES INC,"1,203 M",Health Care,Pharmaceuticals,Pharmaceuticals
SAVE,SPIRIT AIRLINES INC COM,SPIRIT AIRLINES INC,"2,231 M",Industrials,Airlines,Airlines
SB,SAFE BULKERS INC COM,<empty>,593 M,Industrials,Marine,Marine
SBCF,SEACOAST BANKING OF FLORIDA COM,SEACOAST BANKING CORPORATION OF FLORIDA,"2,109 M",Financials,Banks,Regional Banks
SBFG,SB FINANCIAL GROUP INC COM,SB FINANCIAL GROUP INC,130 M,Financials,Banks,Regional Banks
SBGI,SINCLAIR BROADCAST GROUP INC COM CL A,"SINCLAIR BROADCAST GROUP, INC.","1,647 M",Communication Services,Media,Broadcasting
SBH,SALLY BEAUTY HOLDINGS INC COM,"SALLY BEAUTY HOLDINGS, INC.","1,557 M",Consumer Discretionary,Specialty Retail,Specialty Stores
SBRA,SABRA HEALTH CARE REIT INC COM USD0.01,SABRA HEALTHCARE REIT INC,"3,143 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
SBSI,SOUTHSIDE BANCSHARES INC COM,"SOUTHSIDE BANCSHARES, INC.","1,291 M",Financials,Banks,Regional Banks
SBT,STERLING BANCORP INC COM,STERLING BANCORP INC,334 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
SCHL,SCHOLASTIC CORP COM,SCHOLASTIC CORPORATION,"1,285 M",Communication Services,Media,Publishing
SCHN,SCHNITZER STEEL COM CL A,"SCHNITZER STEEL INDUSTRIES, INC.","1,163 M",Materials,Metals & Mining,Steel
SCL,STEPAN CO COM,STEPAN COMPANY,"2,491 M",Materials,Chemicals,Specialty Chemicals
SCOR,COMSCORE INC COM,"COMSCORE, INCORPORATION",195 M,Communication Services,Media,Advertising
SCPH,SCPHARMACEUTICALS INC COM,SCPHARMACEUTICALS INC,128 M,Health Care,Pharmaceuticals,Pharmaceuticals
SCS,STEELCASE INC COM CL A,STEELCASE INC.,"1,336 M",Industrials,Commercial Services & Supplies,Office Services & Supplies
SCSC,SCANSOURCE INC COM,"SCANSOURCE, INC.",981 M,Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
SCU,SCULPTOR CAP MGMT INC COM CL A,SCULPTOR CAPITAL MANAGEMENT INC,288 M,Financials,Capital Markets,Asset Management & Custody Banks
SCVL,SHOE CARNIVAL INC COM,"SHOE CARNIVAL, INC.",749 M,Consumer Discretionary,Specialty Retail,Apparel Retail
SCWX,SECUREWORKS CORP COM CL A,SECUREWORKS CORP,"1,037 M",Information Technology,Software,Systems Software
SDGR,SCHRODINGER INC COM,SCHRODINGER INC,"1,882 M",Health Care,Health Care Technology,Health Care Technology
SEAC,SEACHANGE INTERNATIONAL INC COM,SEACHANGE INTERNATIONAL INCORPORATED,36 M,Information Technology,Software,Application Software
SEAS,SEAWORLD ENTERTAINMENT INC COM,SEAWORLD ENTERTAINMENT INC,"3,910 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Leisure Facilities
SELB,SELECTA BIOSCIENCES INC COM,SELECTA BIOSCIENCES INC,129 M,Health Care,Biotechnology,Biotechnology
SEM,SELECT MEDICAL HOLDINGS CORP COM,SELECT MEDICAL HOLDINGS CORP,"3,313 M",Health Care,Health Care Providers & Services,Health Care Facilities
SENEA,SENECA FOODS COM CL A,SENECA FOODS CORPORATION,470 M,Consumer Staples,Food Products,Packaged Foods & Meats
SF,STIFEL FINANCIAL CORP COM,STIFEL FINANCIAL CORP.,"6,762 M",Financials,Capital Markets,Investment Banking & Brokerage
SFBS,SERVISFIRST BANCSHARES INC COM,"SERVISFIRST BANCSHARES, INC.","4,529 M",Financials,Banks,Regional Banks
SFE,SAFEGUARD SCIENTIFICS INC COM,"SAFEGUARD SCIENTIFICS, INC.",66 M,Financials,Capital Markets,Asset Management & Custody Banks
SFIX,STITCH FIX INC COM CL A,STITCH FIX INC,952 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
SFL,SFL CORPORATION LTD COM,<empty>,"1,574 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
SFNC,SIMMONS FIRST NATIONAL CORP COM CL A,SIMMONS FIRST NATIONAL CORPORATION,"3,332 M",Financials,Banks,Regional Banks
SFST,SOUTHERN FIRST BANCSHARES INC COM,SOUTHERN FIRST BANCSHARES INC,367 M,Financials,Banks,Regional Banks
SGA,SAGA COMMUNICATIONS COM CL A,SAGA COMMUNICATIONS INC,139 M,Communication Services,Media,Broadcasting
SGC,SUPERIOR GRP OF COMPANIES INC COM,SUPERIOR GROUP OF COMPANIES INC,291 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
SGH,SMART GLOBAL HOLDINGS INC COM,SMART GLOBAL HOLDINGS INC.,"1,234 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SGMO,SANGAMO THERAPEUTICS INC COM,SANGAMO THERAPEUTICS INC,548 M,Health Care,Biotechnology,Biotechnology
SGRY,SURGERY PARTNERS INC COM,SURGERY PARTNERS INC,"3,614 M",Health Care,Health Care Providers & Services,Health Care Facilities
SHAK,SHAKE SHACK INC COM CL A,SHAKE SHACK INC,"1,864 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
SHBI,SHORE BANCSHARES INC COM,"SHORE BANCSHARES, INC.",404 M,Financials,Banks,Regional Banks
SHEN,SHENANDOAH TELECOMUNICATIONS COM,SHENANDOAH TELECOMMUNICATIONS CO,"1,155 M",Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
SHO,SUNSTONE HOTEL INVESTORS INC COM USD0.01,"SUNSTONE HOTEL INVESTORS, INC.","2,675 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
SHOO,MADDEN (STEVEN) COM,"STEVEN MADDEN, LTD.","3,056 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear
SHYF,SHYFT GROUP INC COM,SHYFT GROUP INC,831 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
SI,SILVERGATE CAPITAL CORPORATION COM CL A,SILVERGATE CAPITAL CORP,"2,436 M",Financials,Banks,Regional Banks
SIBN,SI BONE INC COM,SI-BONE INC,534 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
SIEB,SIEBERT FINANCIAL CORP COM,SIEBERT FINANCIAL CORP.,56 M,Financials,Capital Markets,Investment Banking & Brokerage
SIEN,SIENTRA INC COM,SIENTRA INC,64 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
SIG,SIGNET JEWELERS LTD COM,SIGNET JEWELERS LIMITED,"2,936 M",Consumer Discretionary,Specialty Retail,Specialty Stores
SIGA,SIGA TECHNOLOGIES INC COM,"SIGA TECHNOLOGIES, INC.",980 M,Health Care,Pharmaceuticals,Pharmaceuticals
SIGI,SELECTIVE INSURANCE GROUP COM,"SELECTIVE INSURANCE GROUP, INCORPORATED","4,812 M",Financials,Insurance,Property & Casualty Insurance
SILK,SILK ROAD MEDICAL INC COM,SILK ROAD MEDICAL INC,"1,264 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
SITC,SITE CENTERS CORP COM USD0.10,SITE CENTERS CORP,"3,277 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SITE,SITEONE LANDSCAPE SUPPLY INC COM,SITEONE LANDSCAPE SUPPLY INC,"6,071 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
SITM,SITIME CORPORATION COM,SITIME CORP,"4,669 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SJI,SOUTH JERSEY INDUSTRIES INC COM,"SOUTH JERSEY INDUSTRIES, INC.","4,219 M",Utilities,Gas Utilities,Gas Utilities
SJW,SJW GROUP COM,SJW CORP.,"1,897 M",Utilities,Water Utilities,Water Utilities
SKT,TANGER FACTORY OUTLET CENTERS COM USD0.01,TANGER FACTORY OUTLET CENTRES INCORPORATED,"1,775 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SKY,SKYLINE CHAMPION CORPORATION COM,SKYLINE CHAMPION CORP,"3,098 M",Consumer Discretionary,Household Durables,Homebuilding
SKYW,SKYWEST INC COM,SKYWEST INCORPORATED,"1,305 M",Industrials,Airlines,Airlines
SLAB,SILICON LABORATORIES COM,SILICON LABORATORIES INC.,"5,484 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SLCA,U S SILICA HLDGS INC COM,US SILICA HOLDINGS INC,"1,347 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
SLDB,SOLID BIOSCIENCES INC COM,SOLID BIOSCIENCES INC,63 M,Health Care,Biotechnology,Biotechnology
SLNO,SOLENO THERAPEUTICS INC COM,SOLENO THERAPEUTICS INC,20 M,Health Care,Biotechnology,Biotechnology
SLP,SIMULATIONS PLUS INC COM,"SIMULATIONS PLUS, INC.","1,000 M",Health Care,Health Care Technology,Health Care Technology
SM,SM ENERGY COMPANY COM,SM ENERGY CO,"6,136 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
SMBC,SOUTHERN MISSOURI BANCORP COM,"SOUTHERN MISSOURI BANCORP, INC.",435 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
SMBK,SMARTFINANCIAL INC COM,SMARTFINANCIAL INC,437 M,Financials,Banks,Regional Banks
SMCI,SUPER MICRO COMPUTER INC COM,SUPER MICRO COMPUTER INC,"2,900 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
SMED,SHARP COMPLIANCE CORP COM,SHARPS COMPLIANCE CORP.,85 M,Health Care,Health Care Providers & Services,Health Care Services
SMMF,SUMMIT FINANCIAL GROUP COM,"SUMMIT FINANCIAL GROUP, INC.",350 M,Financials,Banks,Regional Banks
SMP,STANDARD MOTOR PRODUCTS INC COM,"STANDARD MOTOR PRODUCTS, INCORPORATED",892 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
SMPL,SIMPLY GOOD FOODS COMPANY COM,SIMPLY GOOD FOODS CO,"3,956 M",Consumer Staples,Food Products,Packaged Foods & Meats
SMSI,SMITH MICRO SOFTWARE INC COM,"SMITH MICRO SOFTWARE, INC.",146 M,Information Technology,Software,Application Software
SMTC,SEMTECH CORP COM,SEMTECH CORPORATION,"4,019 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SNBR,SLEEP NUMBER CORPORATION COM,SLEEP NUMBER CORP,931 M,Consumer Discretionary,Specialty Retail,Homefurnishing Retail
SNCR,SYNCHRONOSS TECHNOLOGIES INC COM,"SYNCHRONOSS TECHNOLOGIES, INC.",132 M,Information Technology,Software,Application Software
SNDX,SYNDAX PHARMACEUTICALS INC COM,SYNDAX PHARMACEUTICALS INC,920 M,Health Care,Biotechnology,Biotechnology
SNFCA,SECURITY NAT FINL COM CL A,SECURITY NATIONAL FINANCIAL CORPORATION,193 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
SOI,SOLARIS OILFIELD INFRASTRUCTUR COM CL A,SOLARIS OILFIELD INFRASTRUCTURE INC,459 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
SONO,SONOS INC COM,SONOS INC,"2,902 M",Consumer Discretionary,Household Durables,Consumer Electronics
SP,SP PLUS CORP COM,SP PLUS CORP,744 M,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
SPFI,SOUTH PLAINS FINANCIAL INC COM,SOUTH PLAINS FINANCIAL INC,423 M,Financials,Banks,Regional Banks
SPNE,SEASPINE HOLDINGS CORP COM,SEASPINE HOLDINGS CORP,290 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
SPNS,SAPIENS INTERNATIONAL CORP NV COM,<empty>,"1,430 M",Information Technology,Software,Application Software
SPOK,SPOK HLDGS INC COM,SPOK HOLDINGS INC,139 M,Communication Services,Wireless Telecommunication Services,Wireless Telecommunication Services
SPPI,SPECTRUM PHARMACEUTICALS INC COM,"SPECTRUM PHARMACEUTICALS, INC.",141 M,Health Care,Biotechnology,Biotechnology
SPRO,SPERO THERAPEUTICS INC COM,SPERO THERAPEUTICS INC,37 M,Health Care,Biotechnology,Biotechnology
SPSC,SPS COMMERCE INC COM,"SPS COMMERCE, INC.","4,056 M",Information Technology,Software,Application Software
SPT,SPROUT SOCIAL INC COM CL A,SPROUT SOCIAL INC,"3,147 M",Information Technology,Software,Application Software
SPTN,SPARTANNASH CO COM,SPARTANNASH CO,"1,286 M",Consumer Staples,Food & Staples Retailing,Food Distributors
SPWH,SPORTSMANS WAREHOUSE HLDGS INC COM,SPORTSMAN'S WAREHOUSE HOLDINGS INC,399 M,Consumer Discretionary,Specialty Retail,Specialty Stores
SPWR,SUNPOWER CORP COM,SUNPOWER CORPORATION,"3,269 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SPXC,SPX CORP COM,SPX CORPORATION,"2,368 M",Industrials,Machinery,Industrial Machinery
SR,SPIRE INC COM,SPIRE INC,"4,058 M",Utilities,Gas Utilities,Gas Utilities
SRCE,FIRST SOURCE CORP COM,1ST SOURCE CORPORATION,"1,167 M",Financials,Banks,Regional Banks
SRDX,SURMODICS INC COM,"SURMODICS, INC.",546 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
SREV,SERVICESOURCE INTL LLC COM,SERVICESOURCE INTERNATIONAL INCORPORATED,146 M,Information Technology,IT Services,IT Consulting & Other Services
SRG,SERITAGE GROWTH PPTYS COM USD0.01 CL A,SERITAGE GROWTH PROPERTIES,354 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
SRI,STONERIDGE INC COM,STONERIDGE INC,573 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
SRNE,SORRENTO THERAPEUTICS INC COM,SORRENTO THERAPEUTICS INCORPORATION,673 M,Health Care,Biotechnology,Biotechnology
SRRK,SCHOLAR ROCK HOLDING CORP COM,SCHOLAR ROCK HOLDING CORP,182 M,Health Care,Biotechnology,Biotechnology
SRT,STARTEK INC COM,STARTEK INCORPORATED,135 M,Information Technology,IT Services,Data Processing & Outsourced Services
SSB,SOUTHSTATE CORPORATION COM,SOUTHSTATE CORP,"6,069 M",Financials,Banks,Regional Banks
SSD,SIMPSON MFG CO INC COM,"SIMPSON MANUFACTURING CO., INC.","4,759 M",Industrials,Building Products,Building Products
SSP,SCRIPPS (EW) COMPANY COM CL A,E W SCRIPPS CO,"1,290 M",Communication Services,Media,Broadcasting
SSTI,SHOTSPOTTER INC COM,SHOTSPOTTER INC,376 M,Information Technology,Software,Application Software
SSTK,SHUTTERSTOCK INC COM,SHUTTERSTOCK INC,"2,188 M",Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
STAA,STAAR SURGICAL CO COM,STAAR SURGICAL COMPANY,"3,172 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
STAG,STAG INDUSTRIAL INC COM USD0.01,STAG INDUSTRIAL INC,"5,948 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
STAR,ISTAR INC CLASS'A'SBI USD0.001,ISTAR INC,"1,457 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
STBA,S & T BANCORP INC COM,"S & T BANCORP, INC.","1,138 M",Financials,Banks,Regional Banks
STC,STEWART INFORMATION SERVICES C COM,STEWART INFORMATION SERVICES CORPORATION,"1,502 M",Financials,Insurance,Property & Casualty Insurance
STNG,SCORPIO TANKERS INC COM,SCORPIO TANKERS INCORPORATION,"2,056 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
STOK,STOKE THERAPEUTICS INC COM,STOKE THERAPEUTICS INC,494 M,Health Care,Biotechnology,Biotechnology
STRA,STRATEGIC EDUCATION INC COM,STRATEGIC EDUCATION INC,"1,632 M",Consumer Discretionary,Diversified Consumer Services,Education Services
STRL,STERLING INFRASTRUCTURE INC COM,STERLING CONSTRUCTION COMPANY INCORPORATION,747 M,Industrials,Construction & Engineering,Construction & Engineering
STRO,SUTRO BIOPHARMA INC COM,SUTRO BIOPHARMA INC,214 M,Health Care,Biotechnology,Biotechnology
STRS,STRATUS PROPERTIES INC COM,STRATUS PROPERTIES INC.,381 M,Real Estate,Real Estate Management & Development,Real Estate Development
STSA,SATSUMA PHARMACEUTICALS INC COM,SATSUMA PHARMACEUTICALS INC,110 M,Health Care,Pharmaceuticals,Pharmaceuticals
STXS,STEREOTAXIS INC COM,"STEREOTAXIS, INC.",152 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
SUM,SUMMIT MATERIALS INC COM CL A,SUMMIT MATERIALS INC,"3,289 M",Materials,Construction Materials,Construction Materials
SUPN,SUPERNUS PHARMACEUTICALS INC COM,SUPERNUS PHARMACEUTICALS INC,"1,514 M",Health Care,Pharmaceuticals,Pharmaceuticals
SVC,SERVICE PROPERTIES TRUST COM USD0.01 SH BEN INT,SERVICE PROPERTIES TRUST,"1,091 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
SVRA,SAVARA INC COM,SAVARA INC,149 M,Health Care,Biotechnology,Biotechnology
SWAV,SHOCKWAVE MEDICAL INC COM,SHOCKWAVE MEDICAL INC,"5,929 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
SWBI,SMITH AND WESSON BRANDS INC COM,SMITH & WESSON BRANDS INC,702 M,Consumer Discretionary,Leisure Products,Leisure Products
SWKH,SWK HOLDINGS CORPORATION COM,SWK HOLDINGS CORPORATION,246 M,Financials,Diversified Financial Services,Specialized Finance
SWM,SCHWEITZER-MAUDUIT INTL INC COM,"SCHWEITZER-MAUDUIT INTERNATIONAL, INC.",886 M,Materials,Chemicals,Commodity Chemicals
SWN,SOUTHWESTERN ENERGY CO COM,SOUTHWESTERN ENERGY COMPANY,"10,364 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
SWTX,SPRINGWORKS THERAPEUTICS INC COM,SPRINGWORKS THERAPEUTICS INC,"1,086 M",Health Care,Biotechnology,Biotechnology
SWX,SOUTHWEST GAS HOLDINGS INC COM,SOUTHWEST GAS CORPORATION,"6,230 M",Utilities,Gas Utilities,Gas Utilities
SXC,SUNCOKE ENERGY INC COM,SUNCOKE ENERGY INCORPORATED,678 M,Materials,Metals & Mining,Steel
SXI,STANDEX INTERNATIONAL CORP COM,STANDEX INTERNATIONAL CORPORATION,"1,143 M",Industrials,Machinery,Industrial Machinery
SXT,SENSIENT TECHNOLOGIES CORP COM,SENSIENT TECHNOLOGIES CORPORATION,"3,662 M",Materials,Chemicals,Specialty Chemicals
SYBT,STOCK YARDS BANCORP INC COM,STOCK YARDS BANCORP INC,"1,773 M",Financials,Banks,Regional Banks
SYNA,SYNAPTICS INC COM,SYNAPTICS INCORPORATED,"5,971 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
SYRS,SYROS PHARMACEUTICALS INC COM,SYROS PHARMACEUTICALS INC,50 M,Health Care,Biotechnology,Biotechnology
T,AT&T INC COM,AT&T INC.,"149,802 M",Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
TALO,TALOS ENERGY INC COM,TALOS ENERGY INC,"1,948 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
TARA,PROTARA THERAPEUTICS INC COM,PROTARA THERAPEUTICS INC,38 M,Health Care,Biotechnology,Biotechnology
TAST,CARROLS RESTAURANT GROUP INC COM,CARROLS RESTAURANT GROUP INC,98 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
TBBK,BANCORP INC DEL COM,"BANCORP, INC. (THE)","1,161 M",Financials,Banks,Regional Banks
TBI,TRUEBLUE INC COM,"TRUEBLUE, INC.",734 M,Industrials,Professional Services,Human Resource & Employment Services
TBK,TRIUMPH BANCORP COM,TRIUMPH BANCORP INC,"1,789 M",Financials,Banks,Regional Banks
TBNK,TERRITORIAL BANCOR COM,TERRITORIAL BANCORP INCORPORATION,207 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
TBPH,THERAVANCE BIOPHARMA INC COM,THERAVANCE BIOPHARMA INC,699 M,Health Care,Pharmaceuticals,Pharmaceuticals
TCBI,TEXAS CAPITAL BANCSHARES INC COM,"TEXAS CAPITAL BANCSHARES, INC.","2,804 M",Financials,Banks,Regional Banks
TCBK,TRICO BANCSHARES COM,TRICO BANCSHARES,"1,540 M",Financials,Banks,Regional Banks
TCDA,TRICIDA INC COM,TRICIDA INC,516 M,Health Care,Pharmaceuticals,Pharmaceuticals
TCFC,COMMUNITY FIN CORP MD COM,COMMUNITY FINANCIAL CORP(MARYLAND),222 M,Financials,Banks,Regional Banks
TCI,TRANSCONTL REALTY COM USD0.01,"TRANSCONTINENTAL REALTY INVESTORS, INC.",406 M,Real Estate,Real Estate Management & Development,Real Estate Operating Companies
TCMD,TACTILE SYSTEMS TECHNOLOGY INC COM,TACTILE SYSTEMS TECHNOLOGY INC,203 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
TCRR,TCR2 THERAPEUTICS INC COM,TCR2 THERAPEUTICS INC,93 M,Health Care,Biotechnology,Biotechnology
TCS,CONTAINER STORE GRP INC (THE) COM,CONTAINER STORE GROUP INC,378 M,Consumer Discretionary,Specialty Retail,Specialty Stores
TCX,TUCOWS INC COM,<empty>,549 M,Information Technology,IT Services,Internet Services & Infrastructure
TDW,TIDEWATER INC NEW COM,TIDEWATER INC.,"1,134 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
TELA,TELA BIO INC COM,TELA BIO INC,101 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
TELL,TELLURIAN INC COM,TELLURIAN INC,"2,750 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
TEN,TENNECO INC COM CL A,TENNECO INC.,"1,466 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
TENB,TENABLE HOLDINGS INC COM,TENABLE HOLDINGS INC,"5,818 M",Information Technology,Software,Systems Software
TEX,TEREX CORP COM,TEREX CORPORATION,"2,512 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
TG,TREDEGAR CORP COM,TREDEGAR CORPORATION,415 M,Materials,Chemicals,Commodity Chemicals
TGH,TEXTAINER GROUP HLDGS LTD COM,TEXTAINER GROUP HOLDINGS LIMITED,"1,582 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TGI,TRIUMPH GROUP INC COM,"TRIUMPH GROUP, INC.","1,013 M",Industrials,Aerospace & Defense,Aerospace & Defense
TGNA,TEGNA INC COM,TEGNA INC,"4,873 M",Communication Services,Media,Broadcasting
TGTX,TG THERAPEUTICS INC COM,TG THERAPEUTICS INC,659 M,Health Care,Biotechnology,Biotechnology
TH,TARGET HOSPITALITY CORP COM,TARGET HOSPITALITY CORP,638 M,Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
THC,TENET HEALTHCARE CORP COM,TENET HEALTHCARE CORPORATION,"7,323 M",Health Care,Health Care Providers & Services,Health Care Facilities
THFF,1ST FINL CORP IND COM,FIRST FINANCIAL CORPORATION,556 M,Financials,Banks,Regional Banks
THR,THERMON GROUP HOLDINGS COM,THERMON GROUP HOLDINGS INCORPORATED,519 M,Industrials,Electrical Equipment,Electrical Components & Equipment
THRM,GENTHERM INC COM,GENTHERM INCORPORATED,"2,339 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
TILE,INTERFACE INC COM,INTERFACE INCORPORATED,841 M,Industrials,Commercial Services & Supplies,Office Services & Supplies
TIPT,TIPTREE INC COM USD0.001,<empty>,389 M,Financials,Insurance,Property & Casualty Insurance
TISI,TEAM INC COM,"TEAM, INC.",49 M,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
TITN,TITAN MACHINERY INC COM,TITAN MACHINERY INCORPORATION,610 M,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
TLYS,TILLYS INC COM CL A,TILLYS INC,256 M,Consumer Discretionary,Specialty Retail,Apparel Retail
TMDX,TRANSMEDICS GROUP INC COM,TRANSMEDICS GROUP INC,776 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
TMHC,TAYLOR MORRISON HOME CORP COM,TAYLOR MORRISON HOME CORP,"3,427 M",Consumer Discretionary,Household Durables,Homebuilding
TMP,TOMPKINS FINANCIAL CORPORATION COM,TOMPKINS FINANCIAL CORPORATION.,"1,083 M",Financials,Banks,Regional Banks
TMST,TIMKENSTEEL CORP COM,TIMKENSTEEL CORP,"1,108 M",Materials,Metals & Mining,Steel
TNC,TENNANT CO COM,TENNANT COMPANY,"1,192 M",Industrials,Machinery,Industrial Machinery
TNET,TRINET GROUP INC COM,TRINET GROUP INC,"4,943 M",Industrials,Professional Services,Human Resource & Employment Services
TOWN,TOWNEBANK (PORTSMOUTH VA) COM,TOWNE BANK,"2,147 M",Financials,Banks,Regional Banks
TPB,TURNING POINT BRANDS INC COM,TURNING POINT BRANDS INC,527 M,Consumer Staples,Tobacco,Tobacco
TPC,TUTOR PERINI CORP COM,TUTOR PERINI CORPORATION,521 M,Industrials,Construction & Engineering,Construction & Engineering
TPH,TRI POINTE GROUP INC COM,TRI POINTE HOMES INC (DELAWARE),"2,186 M",Consumer Discretionary,Household Durables,Homebuilding
TPIC,TPI COMPOSITES INC COM,TPI COMPOSITES INC,550 M,Industrials,Electrical Equipment,Heavy Electrical Equipment
TPTX,TURNING POINT THERAPEUTICS INC COM,TURNING POINT THERAPEUTICS INC,"3,662 M",Health Care,Biotechnology,Biotechnology
TR,TOOTSIE ROLL INDUSTRIES INC COM,TOOTSIE ROLL INDUSTRIES INCORPORATED,"2,230 M",Consumer Staples,Food Products,Packaged Foods & Meats
TRC,TEJON RANCH CO COM,TEJON RANCH CO,457 M,Real Estate,Real Estate Management & Development,Diversified Real Estate Activities
TREC,TRECORA RESOURCES COM,TRECORA RESOURCES,231 M,Materials,Chemicals,Commodity Chemicals
