Watchlist 'S&P 600'

S&P 600
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
EPRT,ESSENTIAL PROP REALTY TRUST IN USD0.01,ESSENTIAL PROPERTIES REALTY TRUST INC,"3,018 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
ESE,ESCO TECHNOLOGIES INC COM,ESCO TECHNOLOGIES INC.,"1,758 M",Industrials,Machinery,Industrial Machinery
ETH,ETHAN ALLEN INTERIORS INC COM,<empty>,<empty>,Consumer Discretionary,Household Durables,Home Furnishings
EVTC,EVERTEC INC COM,EVERTEC INC,"2,686 M",Information Technology,IT Services,Data Processing & Outsourced Services
EXLS,EXLSERVICE HLDGS INC COM,"EXLSERVICE HOLDINGS, INC.","4,857 M",Information Technology,IT Services,Data Processing & Outsourced Services
EXPO,EXPONENT INC COM,"EXPONENT, INC.","4,646 M",Industrials,Professional Services,Research & Consulting Services
EXTN,EXTERRAN CORPORATION COM,EXTERRAN CORP,208 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
EXTR,EXTREME NETWORKS COM,"EXTREME NETWORKS, INC.","1,309 M",Information Technology,Communications Equipment,Communications Equipment
EZPW,EZCORP INC COM CL A,EZCORP INCORPORATED,445 M,Financials,Consumer Finance,Consumer Finance
FARO,FARO TECHNOLOGIES INC COM,"FARO TECHNOLOGIES, INC.",598 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
FBC,FLAGSTAR BANCORP COM,"FLAGSTAR BANCORP, INC.","1,996 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
FBK,FB FINANCIAL CORPORATION COM,FB FINANCIAL CORP,"2,044 M",Financials,Banks,Regional Banks
FBNC,FIRST BANCORP NC COM,FIRST BANCORP (NORTH CAROLINA),"1,332 M",Financials,Banks,Regional Banks
FBP,FIRST BANCORP PUERTO RICO COM,FIRST BANCORP.,"3,006 M",Financials,Banks,Regional Banks
FCF,FIRST COMM'WTH FINL CORP PA COM,FIRST COMMONWEALTH FINANCIAL CORPORATION,"1,321 M",Financials,Banks,Regional Banks
FCPT,FOUR CORNERS PPTY TR INC COM USD0.0001,FOUR CORNERS PROPERTY TRUST INC,"2,200 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
FDP,FRESH DEL MONTE PRODUCE INC COM,FRESH DEL MONTE PRODUCE INC.,"1,195 M",Consumer Staples,Food Products,Agricultural Products
FELE,FRANKLIN ELECTRIC CO INC COM,"FRANKLIN ELECTRIC COMPANY, INCORPORATED","3,536 M",Industrials,Machinery,Industrial Machinery
FF,FUTUREFUEL CORP COM,FUTUREFUEL CORP.,318 M,Materials,Chemicals,Specialty Chemicals
FFBC,FIRST FINANCIAL BANCORP COM,FIRST FINANCIAL BANCORP,"1,974 M",Financials,Banks,Regional Banks
FHB,FIRST HAWAIIAN COM,FIRST HAWAIIAN INC,"3,289 M",Financials,Banks,Regional Banks
FIX,COMFORT SYSTEMS USA COM,"COMFORT SYSTEMS USA, INC.","3,263 M",Industrials,Construction & Engineering,Construction & Engineering
FIZZ,NATIONAL BEVERAGE CORP COM,NATIONAL BEVERAGE CORP.,"4,563 M",Consumer Staples,Beverages,Soft Drinks
FLGT,FULGENT GENETICS INC COM,FULGENT GENETICS INC,"1,627 M",Health Care,Health Care Providers & Services,Health Care Services
FLOW,SPX FLOW INC CSH MRG $86.50/SH 4/5/22,SPX FLOW INC,"3,638 M",Industrials,Machinery,Industrial Machinery
FMBI,FIRST MIDWEST BANCORP INC 1.1336:1 EXC 2/16/22 680033107,FIRST MIDWEST BANCORP INCORPORATED,<empty>,Financials,Banks,Regional Banks
FN,FABRINET COM,<empty>,"3,205 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
FOE,FERRO CORP CSH MRG $22.00/SH 4/22/22,FERRO CORPORATION,"1,843 M",Materials,Chemicals,Specialty Chemicals
FORM,FORMFACTOR INC COM,"FORMFACTOR, INC.","3,186 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
FORR,FORRESTER RESEARCH INC COM,"FORRESTER RESEARCH, INC.",974 M,Industrials,Professional Services,Research & Consulting Services
FOSL,FOSSIL GROUP INC COM,FOSSIL GROUP INC,368 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
FRGI,FIESTA RESTAURANT GROUP COM,FIESTA RESTAURANT GROUP INC,192 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
FSP,FRANKLIN STREET PR COM USD0.0001,FRANKLIN STREET PROPERTIES CORPORATION,447 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
FSS,FEDERAL SIGNAL CORP COM,FEDERAL SIGNAL CORPORATION,"2,198 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
FUL,FULLER (HB) CO COM,H.B. FULLER COMPANY,"3,827 M",Materials,Chemicals,Specialty Chemicals
FWRD,FORWARD AIR CORPORATION COM,FORWARD AIR CORPORATION,"2,587 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
GBX,GREENBRIER COMPANIES INC COM,"GREENBRIER COMPANIES, INC. (THE)","1,375 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
GCI,GANNETT CO INC COM,GANNETT CO INC,567 M,Communication Services,Media,Publishing
GCO,GENESCO INC COM,GENESCO INC,777 M,Consumer Discretionary,Specialty Retail,Apparel Retail
GCP,GCP APPLIED TECHNOLOGIES INC COM,GCP APPLIED TECHNOLOGIES INC,"2,301 M",Materials,Chemicals,Specialty Chemicals
GDOT,GREEN DOT CORP COM CL A,GREEN DOT CORPORATION,"1,537 M",Financials,Consumer Finance,Consumer Finance
GEO,GEO GROUP INC (THE) COM USD0.01 NEW,GEO GROUP INC,862 M,Industrials,Commercial Services & Supplies,Security & Alarm Services
GES,GUESS INC COM,GUESS? INC,"1,221 M",Consumer Discretionary,Specialty Retail,Apparel Retail
GFF,GRIFFON CORP COM,GRIFFON CORPORATION,"1,847 M",Industrials,Building Products,Building Products
GHL,GREENHILL & CO INC COM,GREENHILL & COMPANY INCORPORATION,221 M,Financials,Capital Markets,Investment Banking & Brokerage
GIII,G-III APPAREL GROUP COM,"G-III APPAREL GROUP, LTD.","1,276 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
GKOS,GLAUKOS CORPORATION COM,GLAUKOS CORP,"2,007 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
GLT,GLATFELTER CORPORATION COM,GLATFELTER CORP,377 M,Materials,Paper & Forest Products,Paper Products
GLUU,GLU MOBILE INC CSH MRG $12.50/SH 4/30/21,GLU MOBILE INC,<empty>,Communication Services,Entertainment,Interactive Home Entertainment
GME,GAMESTOP CORPORATION COM CL A,GAMESTOP CORPORATION,"9,526 M",Consumer Discretionary,Specialty Retail,Computer & Electronics Retail
GMS,GMS INC COM,GMS INC,"2,192 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GNL,GLOBAL NET LEASE INC COM USD0.01,GLOBAL NET LEASE INC,"1,490 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
GPI,GROUP 1 AUTOMOTIVE INC COM,"GROUP 1 AUTOMOTIVE, INC.","2,899 M",Consumer Discretionary,Specialty Retail,Automotive Retail
GPMT,GRANITE POINT MTG TRUST INC COM USD0.01,GRANITE POINT MORTGAGE TRUST INC,592 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
GPRE,GREEN PLAINS INC COM,GREEN PLAINS INC,"2,010 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
GTLS,CHART INDUSTRIES INC COM,CHART INDUSTRIES INCORPORATED,"6,792 M",Industrials,Machinery,Industrial Machinery
GTY,GETTY REALTY CORP COM USD0.01,GETTY REALTY CORPORATION,"1,284 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
GVA,GRANITE CONSTRUCTION COM,GRANITE CONSTRUCTION INCORPORATED,"1,472 M",Industrials,Construction & Engineering,Construction & Engineering
GWB,GREAT WESTERN BANCORP INC .8425:1 EXC 2/1/22 32055Y201,GREAT WESTERN BANCORP INC,"1,705 M",Financials,Banks,Regional Banks
HA,HAWAIIAN HOLDINGS INC COM,"HAWAIIAN HOLDINGS, INC.",855 M,Industrials,Airlines,Airlines
HAFC,HANMI FINANCIAL CORP COM,HANMI FINANCIAL CORPORATION,724 M,Financials,Banks,Regional Banks
HAYN,HAYNES INTERNATIONAL INC COM,"HAYNES INTERNATIONAL, INC.",487 M,Materials,Metals & Mining,Steel
HCC,WARRIOR MET COAL INC COM,WARRIOR MET COAL LLC,"1,872 M",Materials,Metals & Mining,Steel
HCI,HCI GROUP INC COM,HCI GROUP INC,606 M,Financials,Insurance,Property & Casualty Insurance
HFWA,HERITAGE FINANCIAL CORP COM,HERITAGE FINANCIAL CORP,911 M,Financials,Banks,Regional Banks
HI,HILLENBRAND INC COM,"HILLENBRAND, INCORPORATION","3,081 M",Industrials,Machinery,Industrial Machinery
HIBB,HIBBETT INC COM,HIBBETT INC,647 M,Consumer Discretionary,Specialty Retail,Specialty Stores
HLIT,HARMONIC INC COM,HARMONIC INCORPORATED,"1,046 M",Information Technology,Communications Equipment,Communications Equipment
HLX,HELIX ENERGY SOLUTIONS GRP INC COM,"HELIX ENERGY SOLUTIONS GROUP, INC.",708 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
HMN,HORACE MANN EDUCATORS CORP COM,HORACE MANN EDUCATORS CORPORATION,"1,596 M",Financials,Insurance,Multi-line Insurance
HMST,HOMESTREET INC COM,HOMESTREET INC,727 M,Financials,Banks,Regional Banks
HMSY,HMS HOLDINGS CORP CSH MRG $37/SH 4/5/21,HMS HOLDINGS CORP,<empty>,Health Care,Health Care Technology,Health Care Technology
HNGR,HANGER INC COM,HANGER INCORPORATION,624 M,Health Care,Health Care Providers & Services,Health Care Facilities
HNI,HNI CORP COM,HNI CORPORATION,"1,607 M",Industrials,Commercial Services & Supplies,Office Services & Supplies
HOPE,HOPE BANCORP INC COM,HOPE BANCORP INC,"1,751 M",Financials,Banks,Regional Banks
HP,HELMERICH & PAYNE INC COM,"HELMERICH & PAYNE, INC.","5,316 M",Energy,Energy Equipment & Services,Oil & Gas Drilling
HSC,HARSCO CORP COM,HARSCO CORPORATION,655 M,Industrials,Commercial Services & Supplies,Environmental & Facilities Services
HSII,HEIDRICK & STRUGGLES COM,"HEIDRICK & STRUGGLES INTERNATIONAL, INC.",683 M,Industrials,Professional Services,Human Resource & Employment Services
HSKA,HESKA CORP COM,HESKA CORPORATION,"1,082 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
HSTM,HEALTHSTREAM INC COM,"HEALTHSTREAM, INC.",635 M,Health Care,Health Care Technology,Health Care Technology
HT,HERSHA HOSPITALITY TRUST BEN INTEREST USD0.01 CL 'A',HERSHA HOSPITALITY TRUST,446 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
HTH,HILLTOP HOLDINGS INC COM,HILLTOP HOLDINGS INC,"2,400 M",Financials,Banks,Regional Banks
HTLD,HEARTLAND EXPRESS INC COM,HEARTLAND EXPRESS INCORPORATED,"1,160 M",Industrials,Road & Rail,Trucking
HUBG,HUB GROUP INC COM CL A,"HUB GROUP, INC.","2,627 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
HVT,HAVERTY FURNITURE COS INC COM,HAVERTY FURNITURE COMPANIES INCORPORATION,464 M,Consumer Discretionary,Specialty Retail,Homefurnishing Retail
HWKN,HAWKINS INC COM,"HAWKINS, INC.",782 M,Materials,Chemicals,Commodity Chemicals
HZO,MARINEMAX INC COM,MARINEMAX INC,866 M,Consumer Discretionary,Specialty Retail,Specialty Stores
IBP,INSTALLED BUILDING PRODUCTS IN COM,INSTALLED BUILDING PRODUCTS INC,"2,828 M",Consumer Discretionary,Household Durables,Homebuilding
IBTX,INDEPENDENT BANK GROUP INC COM,INDEPENDENT BANK GROUP INC,"3,074 M",Financials,Banks,Regional Banks
ICHR,ICHOR HOLDINGS LTD COM,ICHOR HOLDINGS LTD,856 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
IIIN,INSTEEL INDUSTRIES INC COM,"INSTEEL INDUSTRIES, INC.",840 M,Industrials,Building Products,Building Products
IIPR,INNOVATIVE INDUSTRIAL PROPERTE COM USD0.001,INNOVATIVE INDUSTRIAL PROPERTIES INC,"3,764 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
ILPT,INDUSTRIAL LOGISTICS PPTYS TR COM SHS OF BEN INT USD0.01,INDUSTRIAL LOGISTICS PROPERTIES TRUST,957 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
INDB,INDEPENDENT BANK CORP (MASS) COM,INDEPENDENT BANK CORP (MASSACHUSETTS),"3,900 M",Financials,Banks,Regional Banks
INGN,INOGEN INC COM,INOGEN INC,601 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
INN,SUMMIT HOTEL PROPERTIES INC COM USD0.01,SUMMIT HOTEL PROPERTIES INC,958 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
INVA,INNOVIVA INC COM,INNOVIVA INC,"1,058 M",Health Care,Pharmaceuticals,Pharmaceuticals
IOSP,INNOSPEC INC COM,INNOSPEC INC.,"2,597 M",Materials,Chemicals,Specialty Chemicals
IPAR,INTER PARFUMS INC COM,"INTER PARFUMS, INC.","2,357 M",Consumer Staples,Personal Products,Personal Products
IRBT,IROBOT CORP COM,IROBOT CORPORATION,"1,222 M",Consumer Discretionary,Household Durables,Household Appliances
IRT,INDEPENDENCE REALTY TRUST INC COM USD0.01,INDEPENDENCE REALTY TRUST INC,"5,233 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
ISBC,INVESTORS BANCORP INC .297:1 MRG $1.46/SH 4/7/22,INVESTORS BANCORP INC,<empty>,Financials,Banks,Regional Banks
ITGR,INTEGER HOLDINGS CORPORATION COM,INTEGER HOLDINGS CORP,"2,612 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
ITRI,ITRON INC COM,"ITRON, INC.","2,336 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
IVC,INVACARE CORP COM,INVACARE CORPORATION,36 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
IVR,INVESCO MORTGAGE CAPITAL INC COM,INVESCO MORTGAGE CAPITAL INCORPORATION,585 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
JBSS,SANFILIPPO (JOHN B) & SON INC COM,"JOHN B. SANFILIPPO & SON, INCORPORATION",850 M,Consumer Staples,Food Products,Packaged Foods & Meats
JBT,JOHN BEAN TECH COR COM,JOHN BEAN TECHNOLOGIES CORPORATION,"3,974 M",Industrials,Machinery,Industrial Machinery
JJSF,J & J SNACK FOODS CORP COM,J & J SNACK FOODS CORP.,"2,438 M",Consumer Staples,Food Products,Packaged Foods & Meats
JOE,ST JOE CO COM,ST JOE CO,"2,922 M",Real Estate,Real Estate Management & Development,Diversified Real Estate Activities
JRVR,JAMES RIVER GROUP HLDGS LTD COM,JAMES RIVER GROUP HOLDINGS LTD,940 M,Financials,Insurance,Property & Casualty Insurance
KALU,KAISER ALUMINUM CORP COM,KAISER ALUMINUM CORPORATION,"1,630 M",Materials,Metals & Mining,Aluminum
KAMN,KAMAN CORP COM,KAMAN CORPORATION,"1,032 M",Industrials,Aerospace & Defense,Aerospace & Defense
KELYA,KELLY SERVICES INC COM CL A,KELLY SERVICES INCORPORATED,753 M,Industrials,Professional Services,Human Resource & Employment Services
KFY,KORN FERRY COM,KORN FERRY,"3,336 M",Industrials,Professional Services,Human Resource & Employment Services
KLIC,KULICKE & SOFFA INDUSTRIES INC COM,"KULICKE AND SOFFA INDUSTRIES, INC.","3,170 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
KN,KNOWLES CORP COM,KNOWLES CORP,"1,793 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
KOP,KOPPERS HOLDINGS INC COM,KOPPERS HOLDINGS INC.,590 M,Materials,Chemicals,Commodity Chemicals
KRA,KRATON CORPORATION CSH MRG @$46.50/SH 3/15/22,KRATON CORP,"1,498 M",Materials,Chemicals,Specialty Chemicals
KREF,KKR REAL ESTATE FINANCE TRUST COM,KKR REAL ESTATE FINANCE TRUST INC,"1,316 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
KRG,KITE REALTY GROUP TRUST COM USD0.01,KITE REALTY GROUP TRUST,"4,462 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
KTB,KONTOOR BRANDS INC COM,KONTOOR BRANDS INC,"2,234 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
KWR,QUAKER HOUGHTON COM,QUAKER CHEMICAL CORPORATION,"2,955 M",Materials,Chemicals,Specialty Chemicals
LCI,LANNETT CO INC COM,"LANNETT COMPANY, INC.",22 M,Health Care,Pharmaceuticals,Pharmaceuticals
LCII,LCI INDUSTRIES COM,LCI INDUSTRIES,"2,935 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
LDL,LYDALL INC CSH MRG $62.10/SH 10/1/21,"LYDALL, INCORPORATED","1,120 M",Industrials,Machinery,Industrial Machinery
LGIH,LGI HOMES INC COM,LGI HOMES INC,"2,316 M",Consumer Discretionary,Household Durables,Homebuilding
LL,LL FLOORING HOLDINGS INC COM,LL FLOORING HOLDINGS INC,360 M,Consumer Discretionary,Specialty Retail,Home Improvement Retail
LMAT,LEMAITRE VASCULAR INC COM,"LEMAITRE VASCULAR, INC.","1,000 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
LMNX,LUMINEX CORP (DEL) CSH MRG @ $37.00/SH 7/15/21,LUMINEX CORPORATION,<empty>,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
LNN,LINDSAY CORPORATION COM,LINDSAY CORPORATION,"1,462 M",Industrials,Machinery,Agricultural & Farm Machinery
LNTH,LANTHEUS HOLDINGS INC COM,LANTHEUS HOLDINGS INC,"4,920 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
LOCO,EL POLLO LOCO HOLDINGS INC COM,EL POLLO LOCO HOLDINGS INC,383 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
LPG,DORIAN LPG LIMITED COM,DORIAN LPG LTD,724 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
LPI,LAREDO PETROLEUM INC COM,LAREDO PETROLEUM INC,"1,848 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
LPSN,LIVEPERSON INC COM,"LIVEPERSON, INC.","1,269 M",Information Technology,Software,Application Software
LQDT,LIQUIDITY SVCS INC COM,"LIQUIDITY SERVICES, INC.",436 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
LTC,LTC PROPERTIES INC COM USD0.01,"LTC PROPERTIES, INC.","1,500 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
LTHM,LIVENT CORPORATION COM,LIVENT CORP,"4,529 M",Materials,Chemicals,Specialty Chemicals
LXP,LXP INDUSTRIAL TRUST COM USD0.0001,LXP INDUSTRIAL TRUST,"3,246 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
LZB,LA-Z-BOY INC COM,LA-Z-BOY INCORPORATED,"1,102 M",Consumer Discretionary,Household Durables,Home Furnishings
M,MACY'S INC COM,MACY'S INC,"6,804 M",Consumer Discretionary,Multiline Retail,Department Stores
MANT,MANTECH INTERNATIONAL CORP COM CL A,MANTECH INTERNATIONAL CORPORATION,"3,913 M",Industrials,Professional Services,Research & Consulting Services
MATW,MATTHEWS INTL CORP COM CL A,MATTHEWS INTERNATIONAL CORPORATION,"1,015 M",Industrials,Commercial Services & Supplies,Diversified Support Services
MATX,MATSON INC COM,MATSON INC,"3,715 M",Industrials,Marine,Marine
MCRI,MONARCH CASINO & RESORT COM,"MONARCH CASINO & RESORT, INC.","1,319 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
MCS,MARCUS CORP COM,MARCUS CORP,489 M,Communication Services,Entertainment,Movies & Entertainment
MD,MEDNAX INC COM,MEDNAX INC,"1,719 M",Health Care,Health Care Providers & Services,Health Care Services
MDC,M.D.C. HLDGS INC COM,"M.D.C. HOLDINGS, INC.","2,694 M",Consumer Discretionary,Household Durables,Homebuilding
MDP,MEREDITH CORP CSH MRG $16.99/SH 12/2/21,HAWKEYE ACQUISITION INC,"2,706 M",Communication Services,Media,Publishing
MDRX,ALLSCRIPTS-MISYS HEALTHCARE SO COM,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INCORPORATION","2,003 M",Health Care,Health Care Technology,Health Care Technology
MED,MEDIFAST INC COM,"MEDIFAST, INC.","2,163 M",Consumer Staples,Personal Products,Personal Products
MEI,METHODE ELECTRONICS INC COM,"METHODE ELECTRONICS, INCORPORATED","1,661 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
MERC,MERCER INTERNATIONAL INC COM,MERCER INTERNATIONAL INC.,985 M,Materials,Paper & Forest Products,Paper Products
MGLN,MAGELLAN HEALTH INC CSH MRG $95.00/SH 1/5/22,MAGELLAN HEALTH INC,<empty>,Health Care,Health Care Providers & Services,Managed Health Care
MGPI,MGP INGREDIENTS INC NEW COM,MGP INGREDIENTS INC,"2,122 M",Consumer Staples,Beverages,Distillers & Vintners
MHO,M/I HOMES INC COM,"M/I HOMES, INC.","1,339 M",Consumer Discretionary,Household Durables,Homebuilding
MIK,MICHAELS CO INC CSH MRG $22.00/SH 4/16/21,MICHAELS COMPANIES INC,<empty>,Consumer Discretionary,Specialty Retail,Specialty Stores
MLAB,MESA LABORATORIES INC COM,"MESA LABORATORIES, INC.","1,136 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
MLI,MUELLER INDUSTRIES INC COM,"MUELLER INDUSTRIES, INC.","3,180 M",Industrials,Machinery,Industrial Machinery
MMI,MARCUS & MILLICHAP INC COM,MARCUS & MILLICHAP INC,"1,554 M",Real Estate,Real Estate Management & Development,Real Estate Services
MMSI,MERIT MEDICAL SYSTEMS COM,"MERIT MEDICAL SYSTEMS, INC.","3,511 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
MNRO,MONRO INC COM,MONRO INC,"1,536 M",Consumer Discretionary,Specialty Retail,Automotive Retail
MODV,MODIVCARE INC COM,MODIVCARE INC,"1,342 M",Health Care,Health Care Providers & Services,Health Care Services
MOG/A,MOOG INC COM CL A,MOOG INC.,"2,673 M",Industrials,Aerospace & Defense,Aerospace & Defense
MOV,MOVADO GROUP INC COM,"MOVADO GROUP, INC.",762 M,Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
MPAA,MOTORCAR PARTS OF AMERICA INC COM,"MOTORCAR PARTS OF AMERICA, INC.",283 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
MRTN,MARTEN TRANSPORT COM,"MARTEN TRANSPORT, LTD.","1,453 M",Industrials,Road & Rail,Trucking
MSTR,MICROSTRATEGY COM CL A,MICROSTRATEGY INCORPORATED,"2,626 M",Information Technology,Software,Application Software
MTDR,MATADOR RESOURCES COMPANY COM,MATADOR RESOURCES COMPANY,"7,500 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MTH,MERITAGE HOMES CORP COM,MERITAGE HOMES CORP.,"3,154 M",Consumer Discretionary,Household Durables,Homebuilding
MTOR,MERITOR INC COM,MERITOR INC,"2,565 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
MTRN,MATERION CORP COM,MATERION CORP,"1,739 M",Materials,Metals & Mining,Diversified Metals & Mining
MTRX,MATRIX SERVICE CO COM,MATRIX SERVICE COMPANY,162 M,Industrials,Construction & Engineering,Construction & Engineering
MTSC,MTS SYSTEMS CORP CSH MRG $58.50/SH 4/8/21,MTS SYSTEMS CORPORATION,<empty>,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
MXL,MAXLINEAR INC COM,"MAXLINEAR, INCORPORATION","3,093 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MYE,MYERS INDUSTRIES INC COM,"MYERS INDUSTRIES, INC.",908 M,Materials,Containers & Packaging,Metal & Glass Containers
MYGN,MYRIAD GENETICS INC COM,MYRIAD GENETICS INC,"1,583 M",Health Care,Biotechnology,Biotechnology
MYRG,MYR GRP INC COM,"MYR GROUP, INCORPORATION","1,586 M",Industrials,Construction & Engineering,Construction & Engineering
NBHC,NATIONAL BANK HOLDINGS CORP COM CL A,NATIONAL BANK HOLDINGS CORP,"1,227 M",Financials,Banks,Regional Banks
NBR,NABORS INDUSTRIES LTD COM,NABORS INDUSTRIES LIMITED,"1,671 M",Energy,Energy Equipment & Services,Oil & Gas Drilling
NBTB,NBT BANCORP INC COM,NBT BANCORP INC.,"1,608 M",Financials,Banks,Regional Banks
NE,NOBLE CORP COM,NOBLE HOLDING CORPORATION PLC,"2,400 M",Energy,Energy Equipment & Services,Oil & Gas Drilling
NEO,NEOGENOMICS INC COM,"NEOGENOMICS, INC.","1,035 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
NFBK,NORTHFIELD BANCORP INC COM,NORTHFIELD BANCORP INC,646 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
NMIH,NMI HOLDINGS INC COM CL A,NMI HOLDINGS INC,"1,602 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
NP,NEENAH INC COM,NEENAH INC,656 M,Materials,Paper & Forest Products,Paper Products
NPK,NATIONAL PRESTO INDUSTRIES INC COM,"NATIONAL PRESTO INDUSTRIES, INCORPORATED",482 M,Industrials,Aerospace & Defense,Aerospace & Defense
NPO,ENPRO INDUSTRIES INC COM,"ENPRO INDUSTRIES, INC.","2,038 M",Industrials,Machinery,Industrial Machinery
NSA,NATIONAL STORAGE AFFILIATES TR USD0.01(BEN OF INT),NATIONAL STORAGE AFFILIATES TRUST,"4,688 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
NSIT,INSIGHT ENTERPRISE INC COM,INSIGHT ENTERPRISES INCORPORATED,"3,477 M",Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
NTGR,NETGEAR INC COM,"NETGEAR, INC.",558 M,Information Technology,Communications Equipment,Communications Equipment
NTUS,NATUS MEDICAL INC COM,"NATUS MEDICAL, INCORPORATION","1,141 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NWBI,NORTHWEST BANCSHARES INC COM,NORTHWEST BANCSHARES INCORPORATION,"1,613 M",Financials,Banks,Regional Banks
NWN,NORTHWEST NATURAL HOLDING CO COM,NORTHWEST NATURAL HOLDING CO,"1,902 M",Utilities,Gas Utilities,Gas Utilities
NX,QUANEX BLDG PRODS COM,QUANEX BUILDING PRODUCTS CORPORATION,754 M,Industrials,Building Products,Building Products
NXGN,NEXTGEN HEALTHCARE INC COM,NEXTGEN HEALTHCARE INC,"1,261 M",Health Care,Health Care Technology,Health Care Technology
NXRT,NEXPOINT RESIDENTIAL TRUST INC COM USD0.001 'WI',NEXPOINT RESIDENTIAL TRUST INC,"1,920 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
NYMT,NEW YORK MORTGAGE TRUST INC COM,"NEW YORK MORTGAGE TRUST, INC.","1,188 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
