Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
LRCX,LAM RESEARCH CORP COM,LAM RESEARCH CORPORATION,"71,384 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
LSI,LIFE STORAGE INC COM USD0.01,LIFE STORAGE INC,"9,903 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
LSTR,LANDSTAR SYSTEMS INC COM,LANDSTAR SYSTEM INCORPORATED,"5,686 M",Industrials,Road & Rail,Trucking
LSXMA,LIBERTY MEDIA CORPORATION COM,LIBERTY SIRIUS XM GROUP,"13,404 M",Communication Services,Media,Cable & Satellite
LSXMK,LIBERTY MEDIA CORPORATION COM,LIBERTY SIRIUS XM GROUP,"13,384 M",Communication Services,Media,Cable & Satellite
LULU,LULULEMON ATHLETICA INC COM,<empty>,"38,342 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
LUV,SOUTHWEST AIRLINES CO COM,SOUTHWEST AIRLINES CO.,"25,992 M",Industrials,Airlines,Airlines
LVS,LAS VEGAS SANDS CORP COM,LAS VEGAS SANDS CORP.,"26,698 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
LW,LAMB WESTON HLDGS INC COM,LAMB WESTON HOLDINGS INC,"9,824 M",Consumer Staples,Food Products,Packaged Foods & Meats
LYB,LYONDELLBASELL INDUSTRIES N V COM,<empty>,"35,180 M",Materials,Chemicals,Commodity Chemicals
LYFT,LYFT INC COM CL A,LYFT INC,"6,137 M",Industrials,Road & Rail,Trucking
LYV,LIVE NATION ENTERTAINMENT INC COM,LIVE NATION ENTERTAINMENT INCORPORATION,"21,765 M",Communication Services,Entertainment,Movies & Entertainment
M,MACY'S INC COM,MACY'S INC,"6,814 M",Consumer Discretionary,Multiline Retail,Department Stores
MA,MASTERCARD INCORPORATED COM CL A,"MASTERCARD, INC.","348,508 M",Information Technology,IT Services,Data Processing & Outsourced Services
MAA,MID-AMERICA APARTMENT COMMUNIT COM USD0.01,MID-AMERICA APARTMENT COMMUNITIES,"20,573 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
MAN,MANPOWERGROUP INC COM,MANPOWERGROUP INC,"4,595 M",Industrials,Professional Services,Human Resource & Employment Services
MANH,MANHATTAN ASSOCIATES INC COM,MANHATTAN ASSOCIATES INCORPORATED,"8,107 M",Information Technology,Software,Application Software
MAR,MARRIOTT INTERNATIONAL INC COM CL A,"MARRIOTT INTERNATIONAL, INC.","56,655 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
MAS,MASCO CORP COM,MASCO CORPORATION,"13,430 M",Industrials,Building Products,Building Products
MASI,MASIMO CORPORATION COM,MASIMO CORPORATION,"7,758 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
MAT,MATTEL INC COM,MATTEL INC,"8,666 M",Consumer Discretionary,Leisure Products,Leisure Products
MCD,MCDONALD'S CORPORATION COM,MCDONALD'S CORP,"184,354 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
MCHP,MICROCHIP TECHNOLOGY COM,MICROCHIP TECHNOLOGY INCORPORATION,"39,775 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MCK,MCKESSON CORPORATION COM,MCKESSON CORPORATION,"46,334 M",Health Care,Health Care Providers & Services,Health Care Distributors
MCO,MOODYS CORP COM,MOODY'S CORPORATION,"52,370 M",Financials,Capital Markets,Financial Exchanges & Data
MCY,MERCURY GENERAL CORP COM,MERCURY GENERAL CORPORATION,"2,685 M",Financials,Insurance,Property & Casualty Insurance
MDB,MONGODB INC COM CL A,MONGODB INC,"19,093 M",Information Technology,IT Services,Internet Services & Infrastructure
MDLZ,MONDELEZ INTL INC COM CL A,MONDELEZ INTERNATIONAL INCORPORATED,"86,474 M",Consumer Staples,Food Products,Packaged Foods & Meats
MDT,MEDTRONIC PLC COM,MEDTRONIC PLC,"129,335 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
MDU,MDU RESOURCES GROUP INC COM,MDU RESOURCES GROUP INC,"5,564 M",Industrials,Construction & Engineering,Construction & Engineering
MET,METLIFE INC COM,"METLIFE, INC.","54,033 M",Financials,Insurance,Life & Health Insurance
MGM,MGM RESORTS INTERNATIONAL COM,MGM RESORTS INTERNATIONAL,"14,801 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
MHK,MOHAWK INDUSTRIES COM,"MOHAWK INDUSTRIES, INC.","8,867 M",Consumer Discretionary,Household Durables,Home Furnishings
MIC,MACQUARIE INFRASTR HOLD LLC COM UNITS USD0.001,MACQUARIE INFRASTRUCTURE HOLDINGS LLC,339 M,Utilities,Gas Utilities,Gas Utilities
MIDD,MIDDLEBY CORP COM,MIDDLEBY CORP,"8,018 M",Industrials,Machinery,Industrial Machinery
MKC,MCCORMICK & COMPANY INC COM,"MCCORMICK & COMPANY, INCORPORATED","24,073 M",Consumer Staples,Food Products,Packaged Foods & Meats
MKL,MARKEL CORP COM,MARKEL CORPORATION,"18,724 M",Financials,Insurance,Property & Casualty Insurance
MKSI,MKS INSTRUMENTS INC COM,MKS INSTRUMENTS INCORPORATED,"6,783 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
MKTX,MARKETAXESS HLDGS INC COM,MARKETAXESS HOLDINGS INC.,"10,678 M",Financials,Capital Markets,Financial Exchanges & Data
MLM,MARTIN MARIETTA MATERIALS INC COM,"MARTIN MARIETTA MATERIALS, INC.","21,687 M",Materials,Construction Materials,Construction Materials
MMC,MARSH & MCLENNAN COMPANIES INC COM,"MARSH & MCLENNAN COMPANIES, INC.","78,243 M",Financials,Insurance,Insurance Brokers
MMM,3M COMPANY COM,3M COMPANY,"83,253 M",Industrials,Industrial Conglomerates,Industrial Conglomerates
MNST,MONSTER BEVERAGE CORP COM,MONSTER BEVERAGE CORP,"47,194 M",Consumer Staples,Beverages,Soft Drinks
MO,ALTRIA GROUP INC COM,"ALTRIA GROUP, INC.","97,553 M",Consumer Staples,Tobacco,Tobacco
MOH,MOLINA HEALTHCARE INC COM,"MOLINA HEALTHCARE, INC.","16,791 M",Health Care,Health Care Providers & Services,Managed Health Care
MORN,MORNINGSTAR INC COM,"MORNINGSTAR, INC.","10,600 M",Financials,Capital Markets,Financial Exchanges & Data
MOS,MOSAIC CO COM,MOSAIC CO,"21,665 M",Materials,Chemicals,Fertilizers & Agricultural Chemicals
MPC,MARATHON PETROLEUM CORP COM,MARATHON PETROLEUM CORP,"57,189 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
MPW,MEDICAL PROPERTIES TRUST INC COM USD0.001,"MEDICAL PROPERTIES TRUST, INC.","10,637 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
MPWR,MONOLITHIC POWER SYSTEM INC COM,"MONOLITHIC POWER SYSTEMS, INC.","21,339 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MRCY,MERCURY SYSTEMS INC COM,MERCURY SYSTEMS INC,"3,664 M",Industrials,Aerospace & Defense,Aerospace & Defense
MRK,MERCK & CO INC COM,"MERCK & CO. , INC.","228,427 M",Health Care,Pharmaceuticals,Pharmaceuticals
MRNA,MODERNA INC COM,MODERNA INC,"56,478 M",Health Care,Biotechnology,Biotechnology
MRO,MARATHON OIL CORPORATION COM,MARATHON OIL CORPORATION,"22,357 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
MRVL,MARVELL TECHNOLOGY INC COM,MARVELL TECHNOLOGY INC,"51,198 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MS,MORGAN STANLEY COM,MORGAN STANLEY,"147,237 M",Financials,Capital Markets,Investment Banking & Brokerage
MSA,MSA SAFETY INC COM,MSA SAFETY INC,"4,991 M",Industrials,Commercial Services & Supplies,Office Services & Supplies
MSCI,MSCI INC COM,MSCI INC.,"35,615 M",Financials,Capital Markets,Financial Exchanges & Data
MSFT,MICROSOFT CORP COM,MICROSOFT CORPORATION,"2,031,380 M",Information Technology,Software,Systems Software
MSGE,MADISON SQUARE GARDEN ENTERTAI COM CL A,MADISON SQUARE GARDEN ENTERTAINMENT CORP,"2,288 M",Communication Services,Entertainment,Movies & Entertainment
MSGS,MADISON SQ GARDEN SPORTS CORP COM CL A,MADISON SQUARE GARDEN SPORTS CORP,"3,980 M",Communication Services,Entertainment,Movies & Entertainment
MSI,MOTOROLA SOLUTIONS INC COM,MOTOROLA SOLUTIONS INCORPORATION,"37,335 M",Information Technology,Communications Equipment,Communications Equipment
MSM,MSC INDUSTRIAL DIRECT CO COM CL A,"MSC INDUSTRIAL DIRECT CO., INC.","4,710 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
MTB,M & T BANK CORP COM,M&T BANK CORPORATION,"32,037 M",Financials,Banks,Regional Banks
MTCH,MATCH GROUP INC COM,MATCH GROUP INC,"23,556 M",Communication Services,Interactive Media & Services,Interactive Media & Services
MTD,METTLER-TOLEDO INTL INC COM,METTLER-TOLEDO INTERNATIONAL INC.,"29,550 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
MTG,MGIC INVESTMENT CORP COM,MGIC INVESTMENT CORPORATION,"4,267 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
MTN,VAIL RESORTS INC COM,"VAIL RESORTS, INC.","10,421 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Leisure Facilities
MU,MICRON TECHNOLOGY INC COM,"MICRON TECHNOLOGY, INC.","78,360 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
MUR,MURPHY OIL CORP COM,MURPHY OIL CORPORATION,"6,751 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
NATI,NATIONAL INSTRUMENTS CORP COM,NATIONAL INSTRUMENTS CORPORATION,"4,613 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
NBIX,NEUROCRINE BIOSCIENCES INC COM,NEUROCRINE BIOSCIENCES INC,"9,168 M",Health Care,Biotechnology,Biotechnology
NCLH,NORWEGIAN CRUISE LINE HLDGS LT COM,NORWEGIAN CRUISE LINE HOLDINGS LTD,"6,559 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
NCR,NCR CORP COM,NCR CORPORATION,"4,688 M",Information Technology,Software,Application Software
NDAQ,NASDAQ INC COM,NASDAQ INC,"25,271 M",Financials,Capital Markets,Financial Exchanges & Data
NDSN,NORDSON CORP COM,NORDSON CORPORATION,"12,691 M",Industrials,Machinery,Industrial Machinery
NEE,NEXTERA ENERGY INC COM,NEXTERA ENERGY INC,"153,919 M",Utilities,Electric Utilities,Electric Utilities
NEM,NEWMONT CORPORATION COM,NEWMONT CORPORATION,"54,540 M",Materials,Metals & Mining,Gold
NET,CLOUDFLARE INC COM CL A,CLOUDFLARE INC,"18,573 M",Information Technology,IT Services,Internet Services & Infrastructure
NEU,NEWMARKET CORP COM,NEWMARKET CORPORATION,"3,425 M",Materials,Chemicals,Specialty Chemicals
NEWR,NEW RELIC INC COM,NEW RELIC INC,"3,313 M",Information Technology,Software,Application Software
NFG,NATIONAL FUEL GAS CO COM,NATIONAL FUEL GAS COMPANY,"6,729 M",Utilities,Gas Utilities,Gas Utilities
NFLX,NETFLIX INC COM,NETFLIX INC,"89,175 M",Communication Services,Entertainment,Movies & Entertainment
NI,NISOURCE INC COM,NISOURCE INC.,"12,726 M",Utilities,Multi-Utilities,Multi-Utilities
NKE,NIKE INC COM CL B,NIKE INC.,"191,213 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods",Footwear
NKTR,NEKTAR THERAPEUTICS COM,NEKTAR THERAPEUTICS,698 M,Health Care,Pharmaceuticals,Pharmaceuticals
NLOK,NORTONLIFELOCK INC COM,NORTONLIFELOCK INC,"14,194 M",Information Technology,Software,Systems Software
NLSN,NIELSEN HLDGS PLC COM,NIELSEN HOLDINGS PLC,"9,170 M",Industrials,Professional Services,Research & Consulting Services
NLY,ANNALY CAPITAL MANAGEMENT INC COM USD0.01,"ANNALY CAPITAL MANAGEMENT, INC.","9,657 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
NNN,NATIONAL RETAIL PROPERTIES INC COM USD0.01,"NATIONAL RETAIL PROPERTIES, INC.","7,668 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
NOC,NORTHROP GRUMMAN CORP COM,NORTHROP GRUMMAN CORPORATION,"73,599 M",Industrials,Aerospace & Defense,Aerospace & Defense
NOV,NOV INC COM,NOV INC,"8,151 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
NOW,SERVICENOW INC COM,SERVICENOW INC,"100,304 M",Information Technology,Software,Systems Software
NRG,NRG ENERGY INC COM,"NRG ENERGY, INC.","10,844 M",Utilities,Electric Utilities,Electric Utilities
NRZ,NEW RESIDENTIAL INVT CORP COM NPV,NEW RESIDENTIAL INVESTMENT CORP,"5,286 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
NSC,NORFOLK SOUTHERN CORP COM,NORFOLK SOUTHERN CORPORATION,"58,723 M",Industrials,Road & Rail,Railroads
NTAP,NETAPP INC COM,NETAPP INCORPORATION,"16,158 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
NTNX,NUTANIX INC COM CL A,NUTANIX INC,"3,613 M",Information Technology,Software,Application Software
NTRS,NORTHERN TRUST CORP COM,NORTHERN TRUST CORPORATION,"23,043 M",Financials,Capital Markets,Asset Management & Custody Banks
NUAN,NUANCE COMMUNICATIONS INC CSH MRG $56.00/SH 3/7/22,"NUANCE COMMUNICATIONS, INC.",<empty>,Information Technology,Software,Application Software
NUE,NUCOR CORP COM,NUCOR CORPORATION,"34,538 M",Materials,Metals & Mining,Steel
NUS,NU SKIN ENTERPRISES INC COM CL A,NU SKIN ENTERPRISES INC,"2,347 M",Consumer Staples,Personal Products,Personal Products
NVCR,NOVOCURE LTD COM,NOVOCURE LTD,"8,763 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NVDA,NVIDIA CORP COM,NVIDIA CORPORATION,"477,000 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
NVR,NVR INC COM,NVR INC.,"14,632 M",Consumer Discretionary,Household Durables,Homebuilding
NVST,ENVISTA HOLDINGS CORPORATION COM,ENVISTA HOLDINGS CORP,"7,032 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NVT,NVENT ELECTRIC PLC COM,NVENT ELECTRIC PLC,"5,955 M",Industrials,Electrical Equipment,Electrical Components & Equipment
NWL,NEWELL BRANDS INC COM,NEWELL BRANDS INC,"8,874 M",Consumer Discretionary,Household Durables,Housewares & Specialties
NWS,NEWS CORP NEW COM CL B,NEWS CORP,"10,280 M",Communication Services,Media,Publishing
NWSA,NEWS CORP NEW COM CL A,NEWS CORP,"10,122 M",Communication Services,Media,Publishing
NXST,NEXSTAR MEDIA GROUP INC COM CL A,NEXSTAR MEDIA GROUP INC,"7,098 M",Communication Services,Media,Broadcasting
NYCB,NEW YORK COMMUNITY BANCORP INC COM,NEW YORK COMMUNITY BANCORP INC,"4,523 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
NYT,NEW YORK TIMES CO COM CL A,NEW YORK TIMES CO,"5,751 M",Communication Services,Media,Publishing
O,REALTY INCOME CORP COM,REALTY INCOME CORPORATION,"40,731 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
OC,OWENS CORNING COM,OWENS-CORNING,"9,247 M",Industrials,Building Products,Building Products
ODFL,OLD DOMINION FREIGHT LINE INC COM,"OLD DOMINION FREIGHT LINE, INC.","30,376 M",Industrials,Road & Rail,Trucking
OFC,CORPORATE OFFICE PROP TRUST COM USD0.01,CORPORATE OFFICE PROPERTIES TRUST,"3,006 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
OGE,OGE ENERGY CORP COM,OGE ENERGY CORPORATION,"8,230 M",Utilities,Electric Utilities,Electric Utilities
OHI,OMEGA HEALTHCARE INVESTORS COM STK USD0.10,"OMEGA HEALTHCARE INVESTORS, INC.","6,842 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
OKE,ONEOK INC COM,ONEOK INC,"30,049 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
OKTA,OKTA INC COM CL A,OKTA INC,"16,443 M",Information Technology,IT Services,Internet Services & Infrastructure
OLED,UNIVERSAL DISPLAY CORP COM,UNIVERSAL DISPLAY CORPORATION,"5,964 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
OLLI,OLLIES BARGAIN OUTLET HLDGS IN COM,OLLIE'S BARGAIN OUTLET HOLDINGS INC,"2,953 M",Consumer Discretionary,Multiline Retail,General Merchandise Stores
OLN,OLIN CORP COM,OLIN CORPORATION,"9,991 M",Materials,Chemicals,Commodity Chemicals
OMC,OMNICOM GROUP INC COM,OMNICOM GROUP INCORPORATED,"14,881 M",Communication Services,Media,Advertising
OMF,ONEMAIN HLDGS INC COM,ONEMAIN HOLDINGS INC,"5,374 M",Financials,Consumer Finance,Consumer Finance
ON,ON SEMICONDUCTOR CORP COM,ON SEMICONDUCTOR CORPORATION,"26,991 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
ORCL,ORACLE CORP COM,ORACLE CORPORATION,"192,094 M",Information Technology,Software,Systems Software
ORI,OLD REPUBLIC INTL CORP COM,OLD REPUBLIC INTERNATIONAL CORPORATION,"7,207 M",Financials,Insurance,Property & Casualty Insurance
ORLY,OREILLY AUTOMOTIVE INC NEW COM,"O'REILLY AUTOMOTIVE, INC.","41,510 M",Consumer Discretionary,Specialty Retail,Automotive Retail
OSK,OSHKOSH CORPORATION COM,OSHKOSH CORP,"6,204 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
OTIS,OTIS WORLDWIDE CORP COM,OTIS WORLDWIDE CORP,"31,553 M",Industrials,Machinery,Industrial Machinery
OUT,OUTFRONT MEDIA INC COM NPV,OUTFRONT MEDIA INC,"3,293 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
OXY,OCCIDENTAL PETROLEUM CORP COM,OCCIDENTAL PETROLEUM CORPORATION,"66,319 M",Energy,"Oil, Gas & Consumable Fuels",Integrated Oil & Gas
OZK,BANK OZK COM,BANK OZK,"4,901 M",Financials,Banks,Regional Banks
PACW,PACWEST BANCORP COM,PACWEST BANCORPORATION,"3,748 M",Financials,Banks,Regional Banks
PAG,PENSKE AUTOMOTIVE GROUP INC COM,PENSKE AUTOMOTIVE GROUP INC,"8,693 M",Consumer Discretionary,Specialty Retail,Automotive Retail
PANW,PALO ALTO NETWORKS INC COM,PALO ALTO NETWORKS INC,"50,890 M",Information Technology,Software,Systems Software
PAYC,PAYCOM SOFTWARE INC COM,PAYCOM SOFTWARE INC,"18,034 M",Information Technology,Software,Application Software
PAYX,PAYCHEX INC COM,"PAYCHEX, INC.","45,376 M",Information Technology,IT Services,Data Processing & Outsourced Services
PB,PROSPERITY BANCSHARES INC COM,"PROSPERITY BANCSHARES, INC.","6,663 M",Financials,Banks,Regional Banks
PCAR,PACCAR INC COM,PACCAR INC,"30,627 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
PCG,PG&E CORP COM,PG&E CORPORATION,"24,953 M",Utilities,Electric Utilities,Electric Utilities
PCTY,PAYLOCITY HOLDING CORPORATION COM,PAYLOCITY HOLDING CORP,"10,171 M",Information Technology,Software,Application Software
PD,PAGERDUTY INC COM,PAGERDUTY INC,"2,324 M",Information Technology,Software,Application Software
PEAK,HEALTHPEAK PROPERTIES INC COM USD1,HEALTHPEAK PROPERTIES INC,"15,604 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
PEG,PUBLIC SERVICE ENTERPRISE GRP COM,PUBLIC SERVICE ENTERPRISE GROUP INC.,"34,159 M",Utilities,Multi-Utilities,Multi-Utilities
PEGA,PEGASYSTEMS INC COM,PEGASYSTEMS INC.,"4,352 M",Information Technology,Software,Application Software
PEN,PENUMBRA INC COM,PENUMBRA INC,"5,424 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
PEP,PEPSICO INC COM,PEPSICO INC.,"229,028 M",Consumer Staples,Beverages,Soft Drinks
PFE,PFIZER INC COM,PFIZER INC.,"298,500 M",Health Care,Pharmaceuticals,Pharmaceuticals
PFG,PRINCIPAL FINANCIAL GROUP COM,"PRINCIPAL FINANCIAL GROUP, INCORPORATED","17,981 M",Financials,Insurance,Life & Health Insurance
PG,PROCTER & GAMBLE CO COM,PROCTER & GAMBLE CO,"349,074 M",Consumer Staples,Household Products,Household Products
PGR,PROGRESSIVE CORP (OHIO) COM,PROGRESSIVE CORP,"69,586 M",Financials,Insurance,Property & Casualty Insurance
PGRE,PARAMOUNT GROUP INC COM USD0.01,PARAMOUNT GROUP INC,"1,912 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
PH,PARKER-HANNIFIN CORP COM,PARKER-HANNIFIN CORP,"35,630 M",Industrials,Machinery,Industrial Machinery
PHM,PULTE GROUP INC COM,"PULTEGROUP, INCORPORATION","10,798 M",Consumer Discretionary,Household Durables,Homebuilding
PII,POLARIS INC COM,POLARIS INC,"6,093 M",Consumer Discretionary,Leisure Products,Leisure Products
PINC,PREMIER INC COM CL A,PREMIER INC,"4,387 M",Health Care,Health Care Providers & Services,Health Care Services
PINS,PINTEREST INC COM CL A,PINTEREST INC,"13,180 M",Communication Services,Interactive Media & Services,Interactive Media & Services
PK,PARK HOTELS & RESORTS INC COM USD0.01,PARK HOTELS & RESORTS INC,"4,341 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
PKG,PACKAGING CORP OF AMERICA COM,PACKAGING CORPORATION OF AMERICA,"14,869 M",Materials,Containers & Packaging,Paper Packaging
PKI,PERKINELMER INC COM,PERKINELMER INCORPORATED,"18,690 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
PLAN,ANAPLAN INC COM,ANAPLAN INC,"9,904 M",Information Technology,Software,Application Software
PLD,PROLOGIS INC COM USD0.01,PROLOGIS INC,"94,332 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
PLNT,PLANET FITNESS INC COM CL A,PLANET FITNESS INC,"6,095 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Leisure Facilities
PM,PHILIP MORRIS INTL INC COM,PHILIP MORRIS INTERNATIONAL INCORPORATION,"164,560 M",Consumer Staples,Tobacco,Tobacco
PNC,PNC FINANCIAL SERVICES GROUP COM,PNC FINANCIAL SERVICES GROUP INCORPORATED,"72,081 M",Financials,Banks,Regional Banks
PNFP,PINNACLE FINANCIAL PARTNERS COM,"PINNACLE FINANCIAL PARTNERS, INC.","6,164 M",Financials,Banks,Regional Banks
PNR,PENTAIR PLC COM,PENTAIR PLC,"8,424 M",Industrials,Machinery,Industrial Machinery
PNW,PINNACLE WEST CAPITAL CORP COM,PINNACLE WEST CAPITAL CORPORATION,"8,777 M",Utilities,Electric Utilities,Electric Utilities
PODD,INSULET CORPORATION COM,INSULET CORPORATION,"14,500 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
POOL,POOL CORPORATION COM,POOL CORPORATION,"16,509 M",Consumer Discretionary,Distributors,Distributors
POST,POST HOLDINGS INC COM,POST HOLDINGS INC,"4,903 M",Consumer Staples,Food Products,Packaged Foods & Meats
PPC,PILGRIMS PRIDE CORP COM,PILGRIM'S PRIDE CORPORATION,"8,275 M",Consumer Staples,Food Products,Packaged Foods & Meats
PPD,PPD INC CSH MRG $47.50/SH 12/9/21,PPD INC,<empty>,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
PPG,PPG INDUSTRIES INC COM,"PPG INDUSTRIES, INC.","30,072 M",Materials,Chemicals,Specialty Chemicals
PPL,PPL CORP COM,PPL CORP,"21,996 M",Utilities,Electric Utilities,Electric Utilities
PRGO,PERRIGO COMPANY PLC COM,PERRIGO COMPANY PLC,"5,351 M",Health Care,Pharmaceuticals,Pharmaceuticals
PRI,PRIMERICA INC COM,"PRIMERICA, INC","4,840 M",Financials,Insurance,Life & Health Insurance
PRU,PRUDENTIAL FINANCIAL INC COM,"PRUDENTIAL FINANCIAL, INCORPORATED","39,169 M",Financials,Insurance,Life & Health Insurance
PSA,PUBLIC STORAGE COM USD0.10,PUBLIC STORAGE INCORPORATED,"58,100 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
PSTG,PURE STORAGE INC COM CL A,PURE STORAGE INC,"8,283 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
PSX,PHILLIPS 66 COM,PHILLIPS 66,"50,179 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
PTC,PTC INC COM,PTC INC,"13,806 M",Information Technology,Software,Application Software
PTON,PELOTON INTERACTIVE INC COM CL A,PELOTON INTERACTIVE INC,"4,350 M",Consumer Discretionary,Leisure Products,Leisure Products
PVH,PVH CORPORATION COM,PVH CORPORATION,"4,828 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
PWR,QUANTA SERVICES COM,QUANTA SERVICES INCORPORATED,"18,063 M",Industrials,Construction & Engineering,Construction & Engineering
PXD,PIONEER NATURAL RESOURCES CO COM,PIONEER NATURAL RESOURCES COMPANY,"67,170 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
PYPL,PAYPAL HOLDINGS INC COM,PAYPAL HOLDINGS INC,"100,784 M",Information Technology,IT Services,Data Processing & Outsourced Services
QCOM,QUALCOMM INC COM,QUALCOMM INCORPORATED,"159,432 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
QDEL,QUIDELORTHO CORP COM,QUIDELORTHO CORP,"6,259 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
QGEN,QIAGEN NV COM,<empty>,"10,435 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
QRTEA,QURATE RETAIL INC COM SER A,QURATE RETAIL INC,"1,415 M",Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
QRVO,QORVO INC COM,QORVO INC,"11,714 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
R,RYDER SYSTEM INC COM,"RYDER SYSTEM, INC.","4,137 M",Industrials,Road & Rail,Trucking
RCL,ROYAL CARIBBEAN GROUP COM,ROYAL CARIBBEAN CRUISES LTD.,"14,351 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
RE,EVEREST RE GROUP COM,"EVEREST RE GROUP, LTD.","11,017 M",Financials,Insurance,Reinsurance
REG,REGENCY CENTERS CORP COM USD0.01,REGENCY CENTERS CORPORATION,"11,474 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
REGN,REGENERON PHARMACEUTICALS INC COM,REGENERON PHARMACEUTICALS INCORPORATED,"69,575 M",Health Care,Biotechnology,Biotechnology
RETA,REATA PHARMACEUTICALS INC COM CL A,REATA PHARMACEUTICALS INC,"1,181 M",Health Care,Pharmaceuticals,Pharmaceuticals
REXR,REXFORD INDUSTRIAL REALTY INC COM USD0.01,REXFORD INDUSTRIAL REALTY INC,"10,674 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Industrial REITs
REYN,REYNOLDS CONSUMER PRODUCTS INC COM,REYNOLDS CONSUMER PRODUCTS INC,"5,649 M",Consumer Staples,Household Products,Household Products
RF,REGIONS FINANCIAL CORP COM,REGIONS FINANCIAL CORP,"20,414 M",Financials,Banks,Regional Banks
